央视,#genre#
黑龙江卫视,https://live.ottiptv.cc/mcp/heilongjiang.m3u8?userid=423579792&sign=b271ed2bbb9446949ccec1fd57447f32e97c2b4df9a89d28920efdc5058672cac4172fd356508279a2e267e925b4aab9323820126f2179328a2bdca9a396b4d0428a87dc1f92d985a2e78de11c601cafff6903&auth_token=acb0c268be4342419aa3ba49796b45e0
黑龙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226965/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7UiKL56-L86ihmTWaZ6csw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖北卫视,https://mgtv.ottiptv.cc/mg/947472496.m3u8?userid=423579792&sign=465100dd5d6adf8823c65a1ca810f3386a2e3520238529d33be63d456eccae9ba2d480b9627d5a0f9af4fefe041aa341d9fbdc6ce8da9618f35d6cfb73daabacc00b0a2b56808352b5f15bbafb7b1f44&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,https://live.ottiptv.cc/mcp/hubei.m3u8?userid=423579792&sign=2906d221bd02f82a7111e4f68b7201b878ef6682074a9ec8c82a1038eeaba664c14882ff51ce57058df3977883b52817fdafaeb9555aa21be875b1f26e54d4497372f343a78b289bd25e32eb&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226952/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EREB40lnZnCEwjRy7LZuhIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖南卫视,https://live.ottiptv.cc/mcp/hunan.m3u8?userid=423579792&sign=26644665e748204f0d70f195be555acdbc20fb45d86029c09db8881b9d3f639f7b78ae35c151d20b0776bb9042c946ed3412b892712425a85a3a2030802aafe940a25d735bb024b796cec1fb&auth_token=acb0c268be4342419aa3ba49796b45e0
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIGb_ib7rnBX9_sANRKq9sg%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000003873458%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007253514_0%2CEND&GuardEncType=2
吉林卫视,https://mgtv.ottiptv.cc/mg/947472500.m3u8?userid=423579792&sign=1d1aa646c30651f1a190c5b1931cecda76127450c8a476f79bfaf95da01ca38821a558c855d799b182cd7dd318ce998705f710827ea6e1fd2931607a18c3e8459e78830960b0ac8966faec34cad8a6cf&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,https://live.ottiptv.cc/mcp/jiling.m3u8?userid=423579792&sign=bc3ce700cdd84ebf7627c4894a5517d6b6cc622b0581394fcbc1298fcb4804ee765ce009b9ce6b6caeef46dfa7586976f5c6cda7e00caeab337e479fca9931549983393be0075107be2ef517e3&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227015/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EW5-3AVdwD5KlUpuA4mz7Cg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江苏卫视,https://mgtv.ottiptv.cc/mg/623899368.m3u8?userid=423579792&sign=14b60d7ed45be93edb154b0e7e117fd29286de93cb75715457566e2cbdcc7c046184d9ac90053a55e8dba28e5687981d81ae3e25b109d450130e95fa111dc2ce535b3daa27124f362ee895356260e76d&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,https://live.ottiptv.cc/mcp/jiangsu.m3u8?userid=423579792&sign=72ce44c8e0166050e105e41bf2a784a6287819e6a0cb21d5e89ce146c37b66579693ef5c31d1ba1fed8abfc46befc9aa1545a72ebf7ac7066c794120118be18bde5e144eb7a60926ab534c75918a&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226897/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0BmO6uHF7WFoTed__Xr3NQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江西卫视,https://mgtv.ottiptv.cc/mg/783847495.m3u8?userid=423579792&sign=eb8be809b8d62d750dd25bffe07d8902a0d5526b016bb83f26441ba169d7991ff98398fb4627b8d8a9cbbc7da57eab67a88c3882a419c46945ab09ad040d55a42ef5c24c8b7d6600f54805ee9b09e36a&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,https://live.ottiptv.cc/mcp/jiangxi.m3u8?userid=423579792&sign=d7f5537993e5027fee5730f6e0d0134860d6385d9cf0e23ea62989df4bc006902a8f3eb145adc446f99572c5bed339ce6985e127aca401bfac596bd7152a9cc2c97fac9b712fd2b415b0b03c56c1&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ei6ZIpVizXlewg-YfGvH8dA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
辽宁卫视,https://mgtv.ottiptv.cc/mg/630291707.m3u8?userid=423579792&sign=ae81c162377bf6f03830613e2ce09fbb7a62988987be4838b9d40daf9b8b6ed8107ec1778f472f4392f4301eb49b00bb7100d377033458855d03bf344db831ed0cc976c6cfd596185d445ed10928020b&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,https://live.ottiptv.cc/mcp/liaoning.m3u8?userid=423579792&sign=46d24d66506332daac9858b5c03c359f644f2a40c2e302e90b9bc69527b43fd8c9aae1e2809f477018e7d3b24302a68b9c5faa2dad8a099986d44219b4b632efde1e42025bf1d41d5b70212fef5193&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226966/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E6qJH8Fd-zgCGx3P-Ce86cA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
内蒙古卫视,https://live.ottiptv.cc/mcp/neimenggu.m3u8?userid=423579792&sign=cc8429c6a0bd29e79e6e0e650f09cc4af47b3d87d741062436e9bf8367c374b5fa25490bd737a206691408c37a5cdc8e67fc3edfcb25c2e01f83998af001ace37c5bb4b083c8db41a1558ffae3b64fd7&auth_token=acb0c268be4342419aa3ba49796b45e0
内蒙古卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227018/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErN_hoRDwApMKnJqiNHvn9w%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
宁夏卫视,https://live.ottiptv.cc/mcp/ningxia.m3u8?userid=423579792&sign=9a6e5cc52362ba680b3825f859d655be614001df922926261ad682e08bf627b96728bca5eeeac0866ef912fa292de44ebcbfa7456225c5186973d9ea676e5edfbbe003c6e3048e50aa1b770d6284&auth_token=acb0c268be4342419aa3ba49796b45e0
宁夏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227003/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESco1zinvdUYzleEkXYhIvA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
青海卫视,https://mgtv.ottiptv.cc/mg/947472506.m3u8?userid=423579792&sign=9ecbc332efd03a9820131b1369ab025096479fa75c2a6854a0bef1ba2676bb80cf14ee0b618dc5308c681fb2360299d39401b67977ffacfaff894db798aa0512f777f3ab66aa67c7e8da9278d7269029&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,https://live.ottiptv.cc/mcp/qinghai.m3u8?userid=423579792&sign=538f8c7acfe2482df5b445429594999eafd44593a4b90117f8645ee74f5ac0e8787f5196aa8a60ecb0f03a7a3996788341c5f6fbd6c7189451eed014e63e69db0a67a745a1e3eb5c9d0536c49cc3&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EacviHy_ucMT27Ymf2iLtZA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山东卫视,https://live.ottiptv.cc/mcp/shandong.m3u8?userid=423579792&sign=4286f98ad46932dcd851c74e1efef8de8163d3f28a140a770c8f5a7a43f6463a2de6f564e492d270c52c2885bed0e4a00e830302bad4aee9d536ad043c7ca2944856d0d8ac77f36f439ce44f6c9930&auth_token=acb0c268be4342419aa3ba49796b45e0
山东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山西卫视,https://live.ottiptv.cc/mcp/shanxi.m3u8?userid=423579792&sign=6719e6c9703ad660477175caa6194458c9b65cceb8d8ded70ac184f4c75fd9dff31af7298d14d433356ca337bd458bd291662f44c65e642e7272c44e15f5d5f2f8fdb85c74f1a008b527cedbed&auth_token=acb0c268be4342419aa3ba49796b45e0
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
陕西卫视,https://mgtv.ottiptv.cc/mg/738910838.m3u8?userid=423579792&sign=29d2ef4271cbd90dd5788a227df00398aa439104e9a8603401b9c635b647319d8318601bb2a1435f072e1c58b4a34f7e3a1621c05ed0a2e37cbde708c7c0c94453ac982339c214272af273e7006e4251&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,https://live.ottiptv.cc/mcp/shanxiws.m3u8?userid=423579792&sign=cbf0ddf2497ab383a246aafc2346d1d4ff967530ce4b94183d3ca804774b3a3e985caea63b4a3596319b5993f25398c0b4fbb80b8bdedaa66e246f34b150300a654242217365ba255a36af510e090e&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226999/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EsGLKaSqf0wDZMbAjeQtfyw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
深圳卫视,https://live.ottiptv.cc/mcp/shenzheng.m3u8?userid=423579792&sign=cf01b7c42805503c1bb3b658f3d712f9906e7e7059fd874538fc045b1147a910a6f3af7b21a3a3105da597363f69be3a8723bdfc3d406a872661a50f37942125ec9ffb80a7190551600e6333caa2b320&auth_token=acb0c268be4342419aa3ba49796b45e0
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,https://live.ottiptv.cc/mcp/sichuan.m3u8?userid=423579792&sign=5fde531650b63b0e7f4cc7e7e1f8235bea251e6085f24645ae0a7baed7d772edd8dd38dd5c7fc543ed4dedaeb8e438e07bbc5ebf772fd87c642ca835fdcde41c0f2b3309f64a70735cbc2ba8a6f0&auth_token=acb0c268be4342419aa3ba49796b45e0
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
天津卫视,https://live.ottiptv.cc/mcp/tianjing.m3u8?userid=423579792&sign=c103f536c6c680cb4ed4d1c989f447fe3e38010550b98eba792796498295037b7652c174af55103ae2e7fa5e8b5566f554868cf31ba2cd2a62b82c6a3a66c9aeefb6bc534fd9c49f2c11dcd9b4816a&auth_token=acb0c268be4342419aa3ba49796b45e0
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
西藏卫视,https://live.ottiptv.cc/mcp/xizang.m3u8?userid=423579792&sign=2b3ea2e95e1e9bbd81e11cb55d7f89b945f69ddfe7cfb119ae156b4be2c42f35aceb2a75bdd92ff17a0333d78bcf2f11c434c4a0ef68385acf508239b861357e8974a7b94b2afe160136561c89&auth_token=acb0c268be4342419aa3ba49796b45e0
西藏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227033/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EdeTB7OZ9G_VNJk5C3t96fQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
新疆卫视,https://live.ottiptv.cc/mcp/xinjiang.m3u8?userid=423579792&sign=142021f0132bd8dbeaac1efeac5069f3eec117faaa875812dae2f5d402c8d418a4cb2c32e3da594e155c37bf1ef06048093428ba99cd9829cc6193bb4981d7c0e9f17f6596b58694ccfd39847c5a7c&auth_token=acb0c268be4342419aa3ba49796b45e0
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExAUu61iVvo_xYbANWJhgXw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
云南卫视,https://live.ottiptv.cc/mcp/yunnan.m3u8?userid=423579792&sign=e4cd995447934dfe1ebb2b05a47eb0271c98df0c2b6ec07faa09b6db565e84c6c0e8f5c8665f2e145b43c3de807dd5ea054ebb473115e367715dc0d6640b285c4a3089eb5651d38f9f4a7fded6&auth_token=acb0c268be4342419aa3ba49796b45e0
云南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGfQPqRNVeBjTMsZ48qu0SA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江卫视,https://live.ottiptv.cc/mcp/zhejiang.m3u8?userid=423579792&sign=f76186ff651e3fa58b5627640f7c0d8635fbe70bbaedf1d67499714d38170387a370bb8ed86bbfc2ff4f576daa7887ea61c075da7d6de98d487d272f724975008ef94b5c1c66c85219f130f05bb9be&auth_token=acb0c268be4342419aa3ba49796b45e0
浙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETYfTgTra_pUx2cPrgZ_BDw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

其它,#genre#
4K60PSDR-H264-AAC测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/sdr4kvideo/playlist.m3u8
4K60PHLG-HEVC-EAC3测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/hlg4kvideo/playlist.m3u8
重温经典,https://other.ottiptv.cc/cwjd.m3u8
五星体育,https://other.ottiptv.cc/wxty.m3u8
CETV1,https://live.ottiptv.cc/mcp/cetv1.m3u8?userid=423579792&sign=ecc1efbee1a9131267814a96a1f87595683dafc7c81a23fe7003dfe9c77a7d814e1f3d90eacf0774e5e1d7b1aff17753fb2122bf247bb3c8429cdc2f4b02dc936478b753391cf09bf8b4958f&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN纪录,https://mgtv.ottiptv.cc/mg/609006487.m3u8?userid=423579792&sign=be4ae78960da9ee15c4c631a50dad4c904f933c9953de6fa0507fb1fc7ff52168b1109b54566280e08903838a5df2d7cafb85b095d6218d5b6f9acd9c0063fa2d8b8ab7f0d0966f04e5ff524fb48472e&auth_token=acb0c268be4342419aa3ba49796b45e0
老故事,https://mgtv.ottiptv.cc/mg/884121956.m3u8?userid=423579792&sign=db6b153a065e1ebb0401321a65afd5dd3adab0205a2cc48dd847f7d3e03846b3cf410c1bcc806463e554dd0210c651cc96547a20a8e8f37fc5e3916d90ab1cdc271255ec6294efe7a1f85f4a07f46a96&auth_token=acb0c268be4342419aa3ba49796b45e0
中学生,https://mgtv.ottiptv.cc/mg/708869532.m3u8?userid=423579792&sign=6eafe2d3da25b3335de05ef6a9fe4bc8093a7726e38942be3eedd850dc59c964b32d3c0c87d5dc2f5a89bd5189779ede28b134da025a7591d7e15e5cc909d3556561dbf588cb96843d745dde668482ec&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv5p,https://live.ottiptv.cc/mcp/cctv5p.m3u8?userid=423579792&sign=694321ac26bcb61703a4bf03f36dcbb708a680103915f413167c2579c482494f29db699ab6e12d6e6cfb781e44886db384f7fa4fb626356d184da58fca2f87474514570a341da268b60ee59993&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mcp/cctv4k.m3u8?userid=423579792&sign=b12e579e642ba5873a57f5df0a33af9a6b79de9d0cbd2cf6cf9f6ebd1498812f4059d3622a2334f8191a29c9712012eb8b273682b4e14a2a0b867adee86c1fa3955aa2a636118ce4cf81854466&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mxw/cctv4k-2.m3u8?userid=423579792&sign=85f0e63867c0be42f7bd27399e21aef4bf32ec1506f6a8ff4378582cfe395c804f630e81416f420bb3726d9f7eb333e690ceda6961d5a3969e36ca9cac6eb4ad1ed06afe8954dae66a3fafb0ebea7f&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv8k,https://live.ottiptv.cc/mcp/cctv8k.m3u8?userid=423579792&sign=32d43ee891f847e84aeb3de4875acc8a8ab0da2a1f7df47f963c7e54de971ae5ad8d712e59f02051c5b058c15f15bad63e86cd85fbf48a15e3b28c0eb5f8a935c20d28820c51757928905de096&auth_token=acb0c268be4342419aa3ba49796b45e0
第一剧场,https://live.ottiptv.cc/mcp/dyjc.m3u8?userid=423579792&sign=c06f7471d0270e629f24c1e0a471948db321abc95bded4d1a4195b6a30bb5328cd0ad5b7866cce8fac65529ac1ded58141d855bc5491497245e6328248261913825470324359bbc46f279b&auth_token=acb0c268be4342419aa3ba49796b45e0
风云剧场,https://live.ottiptv.cc/mcp/fyjc.m3u8?userid=423579792&sign=5e5018e916238be967e5aaf75f58952a602661e25e5d26bc315820754648e6ea81488d3553857be81eab53dd6a197a9f357f8c9ea102ad824473d56e292c2a86bcf3808d9cd7686473d383&auth_token=acb0c268be4342419aa3ba49796b45e0
怀旧剧场,https://live.ottiptv.cc/mcp/hjjc.m3u8?userid=423579792&sign=fce875dc23afb91c2e4dd10e2891cbed25db6b0fdce13445c6afb8630be350a00a4686ac6321f1bdc640938b4767458ff0c27b2633b48409e3b87ae0d333ea6a6e81fb47955e43964c34ab&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNALBY,https://live.ottiptv.cc/mcp/cgtnar.m3u8?userid=423579792&sign=45b259406b635a90ce83f9957c0204c2c364ac0249c9fd454115fb04b5ff0df6f75ed50142ff261d3a499a0901e3272e9b7d6f2b5c7bf4cfe9aa0bd02e590e3844cb357d6accc2bf246f107a3f&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtndocumentary,https://live.ottiptv.cc/mcp/cgtndoc.m3u8?userid=423579792&sign=cb871c7ffc0d65f5eae7d97f12f0a119221e107e38f7ec6a4da81a83861d283e07a4d72ed7faa26d933e059c2c110b780f85ccf1ef2027d276fbcd67c5838638433e768b722f3fe3afd3b57bfce7&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNEN,https://live.ottiptv.cc/mcp/cgtn.m3u8?userid=423579792&sign=cd0ed4c6c4b64dd1aad7c32edd1911bd8395a96a368b087a140054edb773edc3c836aacd37d6d21ed3965ed39989531f39737045804ed732af7d98b2a3bd144d9fe516000c571ceb48d5c9&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnfrench,https://live.ottiptv.cc/mcp/cgtnfr.m3u8?userid=423579792&sign=3f7050aa05cd8e5265c31ab4c6a47211f79e209f016c7e4a9ce638175473a2c099d54dc16bd5f55927c432c51dae21a28dc3e8caa81d4b039382f411225ff58c2e5b37d09510398537294be22e&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnru,https://live.ottiptv.cc/mcp/cgtnru.m3u8?userid=423579792&sign=a676d491afa1e6d3451657f72d1e631b74943419bd6d37726f1a903bde6ff432f900f1eb895c411a2c48527a96f7d78d1d303d6f04895168c0dfd16d0825b169acde261818b58431d8a1204380&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnsp,https://live.ottiptv.cc/mcp/cgtnsp.m3u8?userid=423579792&sign=e581e48fb7e88e9312e0845fab010ed0614d5630ec0273fc8ab6be69511371c835e02311851afdeabc9b03b331e68b461087827a7c276a2f415c7a4b18995e6197859aa4d1c389f31bc5737f8d&auth_token=acb0c268be4342419aa3ba49796b45e0
大湾区卫视,https://mgtv.ottiptv.cc/mg/608917627.m3u8?userid=423579792&sign=6ff84740beac5d96a869014da16442e9a371d0283f5054c71e3a7efe7c1f18b3eda2c8384ffd3607a5c153b1adefccedadb30252978da048b0565886eb8408661adf44fb53a94b31e57bc92cc34ea52b&auth_token=acb0c268be4342419aa3ba49796b45e0
海峡卫视,https://mgtv.ottiptv.cc/mg/849119120.m3u8?userid=423579792&sign=1f43dc5a5430b7dba37bcd3713c1e19bf00097a1feea00503a88a288644273d35425f150d94a24feb0a550773c7a235467ce135736dcb12f6fd0a44979f6d2e86bfd6085cfe00040e642e4d5e2724191&auth_token=acb0c268be4342419aa3ba49796b45e0
中国农林卫视,https://mgtv.ottiptv.cc/mg/956904896.m3u8?userid=423579792&sign=c87d5c92034e69e0c4b17b11e08723a359ed7187c19a007dc78999408f78bd0f092925a7a1bd22de4c9883952f1c091ab4aaaf6370c5bd4a0f4d78c4f179918eea3d8e495eb604234ced583beef7e487&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://mgtv.ottiptv.cc/mg/956923145.m3u8?userid=423579792&sign=a28360af9cd4332fae8a10cd2805462854faa7fb14cf361120e6ded34388caeeba3daf6981dd5926e7db1d9301dba9699a3b201359eb1ef22ae17c97e1e8ba37d1024b9dd5f761eecf63e9f61001dd42&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://live.ottiptv.cc/mcp/bintuan.m3u8?userid=423579792&sign=6f1ee5ee84c511f93e8fa0114296070553047ea2fa31208dbb27562726c6f0373da0a93552ce6eb6c0a0a94d0d18206218fac6d934b21d9723dab19d42a855b1a7c4b78f0809bb8f912db4e950b0&auth_token=acb0c268be4342419aa3ba49796b45e0
上海新闻综合,https://mgtv.ottiptv.cc/mg/651632657.m3u8?userid=423579792&sign=1a09b1cf3f0220310baeb43449a810060b0283a57d305659cff1fdc7877ec45eb028083ea992dc608befbe136b51f53f294d9afb886c2b4e3ae6374ceb1a56225421b01010a4316280cbfe6794991a9e&auth_token=acb0c268be4342419aa3ba49796b45e0
上视东方影视,https://mgtv.ottiptv.cc/mg/617290047.m3u8?userid=423579792&sign=8ec1cf63d40c09ba4939d8e10794e201b72d61aeed1d6031bd3341475eafa084c6381d66f04a8a002071ac5af443ed9501d75545e316ef0517be7ab17e694ed8cdb47c8963f37ebf844cdd8c0f2f8a55&auth_token=acb0c268be4342419aa3ba49796b45e0
上海第一财经,https://mgtv.ottiptv.cc/mg/608780988.m3u8?userid=423579792&sign=6f50a866cb8bb6d48f3839ee72b6944097578a40ed81d74c18623f67fd41c5a908d4f69748f78001ba0d4ebdd60219748e764069fd3c7922579b15692564fd1581479b96395a8d4f4d1622e05913f279&auth_token=acb0c268be4342419aa3ba49796b45e0
